sale_id,date,category,location,amount
1620,2023-04-02,Games,Limerick,14.23
1621,2023-04-02,Games,Dublin,81.05
1622,2023-04-02,Books,Waterford,3.87
1623,2023-04-02,Games,Dublin,34.4
1624,2023-04-02,Books,Cork,12.97
1625,2023-04-02,Electronics,Galway,99.15
1626,2023-04-02,Clothing,Galway,31.88
1627,2023-04-02,Clothing,Cork,29.61
1628,2023-04-03,Clothing,Dublin,39.54
1629,2023-04-03,Games,Cork,73.03
1630,2023-04-03,Games,Dublin,43.33
1631,2023-04-03,Electronics,Dublin,121.82
1632,2023-04-03,Electronics,Cork,94.09
1633,2023-04-03,Books,Dublin,12.51
1634,2023-04-03,Electronics,Limerick,83.59
1635,2023-04-03,Clothing,Waterford,30.0
1636,2023-04-03,Clothing,Dublin,50.03
1637,2023-04-03,Clothing,Dublin,35.66
1638,2023-04-03,Books,Dublin,14.19
1639,2023-04-04,Electronics,Galway,80.48
1640,2023-04-04,Clothing,Cork,67.35
1641,2023-04-04,Games,Galway,11.77
1642,2023-04-04,Books,Waterford,13.31
1643,2023-04-04,Books,Dublin,16.95
1644,2023-04-04,Books,Dublin,16.61
1645,2023-04-04,Electronics,Cork,90.62
1646,2023-04-04,Books,Cork,18.79
1647,2023-04-04,Books,Dublin,16.27
1648,2023-04-04,Games,Galway,46.0
1649,2023-04-04,Electronics,Dublin,74.4
1650,2023-04-05,Clothing,Waterford,45.09
1651,2023-04-05,Books,Limerick,9.53
1652,2023-04-05,Clothing,Galway,9.57
1653,2023-04-05,Electronics,Cork,104.51
1654,2023-04-05,Electronics,Cork,86.02
1655,2023-04-05,Clothing,Galway,32.66
1656,2023-04-05,Games,Dublin,46.06
1657,2023-04-05,Clothing,Cork,37.92
1658,2023-04-06,Games,Galway,43.57
1659,2023-04-06,Books,Galway,14.07
1660,2023-04-06,Clothing,Waterford,43.65
1661,2023-04-06,Electronics,Dublin,88.03
1662,2023-04-06,Clothing,Limerick,48.01
1663,2023-04-06,Games,Dublin,100.07
1664,2023-04-06,Games,Galway,69.98
1665,2023-04-06,Clothing,Dublin,47.27
1666,2023-04-06,Books,Cork,15.56
1667,2023-04-07,Games,Limerick,57.73
1668,2023-04-07,Clothing,Cork,52.14
1669,2023-04-07,Clothing,Cork,46.92
1670,2023-04-07,Electronics,Limerick,107.92
1671,2023-04-07,Games,Dublin,71.96
1672,2023-04-07,Clothing,Waterford,37.16
1673,2023-04-07,Electronics,Dublin,83.03
1674,2023-04-07,Electronics,Waterford,97.56
1675,2023-04-07,Electronics,Limerick,115.33
1676,2023-04-07,Books,Cork,9.62
1677,2023-04-08,Clothing,Limerick,46.88
1678,2023-04-08,Clothing,Cork,39.27
1679,2023-04-08,Books,Galway,14.27
1680,2023-04-08,Clothing,Galway,36.73
1681,2023-04-08,Books,Dublin,22.86
1682,2023-04-08,Games,Dublin,71.68
1683,2023-04-08,Clothing,Galway,42.43
1684,2023-04-08,Electronics,Limerick,82.41
1685,2023-04-08,Electronics,Galway,104.0
1686,2023-04-08,Clothing,Galway,45.48
1687,2023-04-08,Games,Dublin,41.5
1688,2023-04-08,Books,Cork,12.97
1689,2023-04-09,Clothing,Cork,44.05
1690,2023-04-09,Electronics,Limerick,65.17
1691,2023-04-09,Clothing,Cork,37.82
1692,2023-04-09,Books,Waterford,13.62
1693,2023-04-09,Clothing,Waterford,31.56
1694,2023-04-09,Electronics,Galway,100.55
1695,2023-04-09,Games,Dublin,34.85
1696,2023-04-09,Clothing,Galway,43.59
1697,2023-04-09,Clothing,Limerick,34.2
1698,2023-04-09,Electronics,Galway,84.13
1699,2023-04-09,Books,Galway,12.55
1700,2023-04-10,Electronics,Dublin,132.97
1701,2023-04-10,Clothing,Dublin,41.54
1702,2023-04-10,Clothing,Limerick,27.53
1703,2023-04-10,Books,Dublin,6.96
1704,2023-04-10,Clothing,Cork,17.81
1705,2023-04-10,Books,Galway,10.06
1706,2023-04-10,Games,Galway,40.34
1707,2023-04-10,Clothing,Galway,36.99
1708,2023-04-10,Games,Galway,71.06
1709,2023-04-10,Games,Cork,40.38
1710,2023-04-10,Games,Galway,57.53
1711,2023-04-11,Games,Cork,49.39
1712,2023-04-11,Books,Cork,18.04
1713,2023-04-11,Clothing,Limerick,47.6
1714,2023-04-11,Electronics,Cork,90.47
1715,2023-04-12,Electronics,Galway,88.47
1716,2023-04-12,Electronics,Limerick,119.52
1717,2023-04-12,Books,Limerick,15.54
1718,2023-04-12,Clothing,Waterford,22.84
1719,2023-04-12,Clothing,Limerick,31.26
1720,2023-04-12,Electronics,Waterford,64.88
1721,2023-04-12,Books,Cork,11.76
1722,2023-04-12,Games,Galway,20.6
1723,2023-04-12,Games,Dublin,70.53
1724,2023-04-12,Clothing,Galway,73.64
1725,2023-04-13,Clothing,Dublin,44.15
1726,2023-04-13,Games,Galway,34.7
1727,2023-04-13,Electronics,Limerick,78.8
1728,2023-04-13,Electronics,Limerick,70.79
1729,2023-04-13,Clothing,Galway,19.07
1730,2023-04-13,Electronics,Dublin,86.21
1731,2023-04-13,Games,Galway,70.37
1732,2023-04-13,Clothing,Cork,33.99
1733,2023-04-13,Games,Galway,14.47
1734,2023-04-14,Electronics,Limerick,121.75
1735,2023-04-14,Games,Galway,11.98
1736,2023-04-14,Clothing,Galway,49.15
1737,2023-04-14,Clothing,Cork,68.75
1738,2023-04-14,Books,Dublin,21.01
1739,2023-04-14,Clothing,Dublin,51.88
1740,2023-04-14,Electronics,Cork,60.33
1741,2023-04-14,Clothing,Galway,52.28
1742,2023-04-14,Clothing,Dublin,29.28
1743,2023-04-14,Books,Limerick,14.9
1744,2023-04-14,Clothing,Cork,18.28
1745,2023-04-14,Clothing,Limerick,21.24
1746,2023-04-15,Electronics,Dublin,74.74
1747,2023-04-15,Electronics,Dublin,118.77
1748,2023-04-15,Books,Cork,10.47
1749,2023-04-15,Clothing,Galway,19.25
1750,2023-04-15,Electronics,Dublin,53.83
1751,2023-04-15,Books,Galway,24.11
1752,2023-04-15,Books,Cork,18.39
1753,2023-04-15,Electronics,Cork,81.87
1754,2023-04-15,Clothing,Cork,3.25
1755,2023-04-16,Books,Dublin,9.6
1756,2023-04-16,Clothing,Dublin,28.09
1757,2023-04-16,Books,Galway,25.23
1758,2023-04-16,Games,Limerick,32.21
1759,2023-04-16,Electronics,Limerick,99.89
1760,2023-04-17,Clothing,Dublin,14.13
1761,2023-04-17,Clothing,Waterford,34.68
1762,2023-04-17,Games,Galway,70.47
1763,2023-04-17,Clothing,Dublin,30.64
1764,2023-04-17,Clothing,Cork,18.61
1765,2023-04-17,Electronics,Dublin,101.37
1766,2023-04-17,Games,Galway,61.83
1767,2023-04-18,Books,Galway,16.5
1768,2023-04-18,Electronics,Dublin,106.91
1769,2023-04-18,Clothing,Cork,32.92
1770,2023-04-18,Books,Dublin,16.89
1771,2023-04-18,Clothing,Limerick,23.12
1772,2023-04-18,Clothing,Dublin,36.04
1773,2023-04-19,Clothing,Waterford,41.02
1774,2023-04-19,Books,Cork,4.12
1775,2023-04-19,Books,Dublin,11.99
1776,2023-04-19,Books,Galway,18.53
1777,2023-04-20,Games,Dublin,18.05
1778,2023-04-20,Clothing,Cork,29.29
1779,2023-04-20,Clothing,Cork,41.64
1780,2023-04-20,Electronics,Galway,135.56
1781,2023-04-20,Clothing,Dublin,54.72
1782,2023-04-20,Games,Galway,39.07
1783,2023-04-20,Clothing,Cork,16.42
1784,2023-04-20,Clothing,Cork,34.59
1785,2023-04-20,Books,Cork,15.16
1786,2023-04-21,Electronics,Dublin,106.47
1787,2023-04-21,Books,Cork,12.34
1788,2023-04-21,Games,Galway,66.84
1789,2023-04-21,Books,Galway,20.54
1790,2023-04-22,Books,Dublin,13.8
1791,2023-04-22,Clothing,Dublin,51.74
1792,2023-04-22,Games,Galway,42.65
1793,2023-04-22,Books,Dublin,15.14
1794,2023-04-22,Clothing,Waterford,17.2
1795,2023-04-22,Clothing,Dublin,40.69
1796,2023-04-22,Games,Galway,67.21
1797,2023-04-23,Electronics,Dublin,98.74
1798,2023-04-23,Clothing,Limerick,36.37
1799,2023-04-24,Books,Dublin,20.05
1800,2023-04-24,Games,Galway,38.18
1801,2023-04-24,Books,Cork,13.85
1802,2023-04-24,Games,Galway,22.69
1803,2023-04-25,Games,Galway,63.64
1804,2023-04-25,Books,Dublin,12.84
1805,2023-04-25,Clothing,Dublin,43.52
1806,2023-04-25,Games,Galway,53.87
1807,2023-04-25,Books,Galway,14.98
1808,2023-04-25,Electronics,Galway,94.63
1809,2023-04-25,Games,Galway,65.0
1810,2023-04-25,Books,Dublin,14.56
1811,2023-04-26,Electronics,Dublin,98.33
1812,2023-04-26,Books,Dublin,15.87
1813,2023-04-26,Clothing,Galway,48.76
1814,2023-04-26,Electronics,Galway,86.33
1815,2023-04-26,Books,Waterford,20.21
1816,2023-04-26,Games,Cork,62.58
1817,2023-04-26,Books,Limerick,10.78
1818,2023-04-27,Books,Limerick,14.19
1819,2023-04-27,Electronics,Limerick,78.78
1820,2023-04-27,Books,Limerick,6.05
1821,2023-04-27,Books,Dublin,13.94
1822,2023-04-27,Books,Galway,21.65
1823,2023-04-27,Games,Waterford,63.66
1824,2023-04-27,Books,Limerick,14.96
1825,2023-04-27,Electronics,Dublin,96.45
1826,2023-04-27,Books,Limerick,18.31
1827,2023-04-27,Books,Dublin,21.12
1828,2023-04-28,Clothing,Cork,52.63
1829,2023-04-28,Clothing,Waterford,72.0
1830,2023-04-28,Books,Cork,20.8
1831,2023-04-28,Games,Galway,15.22
1832,2023-04-28,Books,Dublin,15.67
1833,2023-04-28,Clothing,Cork,55.6
1834,2023-04-29,Electronics,Cork,87.0
1835,2023-04-29,Clothing,Limerick,16.6
1836,2023-04-29,Books,Cork,15.25
1837,2023-04-29,Electronics,Limerick,80.83
1838,2023-04-29,Electronics,Dublin,56.53
1839,2023-04-29,Books,Dublin,14.37
1840,2023-04-29,Clothing,Dublin,56.25
1841,2023-04-29,Books,Limerick,18.58
1842,2023-04-29,Games,Cork,64.15
1843,2023-04-29,Books,Waterford,15.86
1844,2023-04-29,Games,Galway,28.75
1845,2023-04-29,Clothing,Limerick,58.54
1846,2023-04-29,Electronics,Dublin,86.64
1847,2023-04-30,Books,Dublin,11.98
1848,2023-04-30,Games,Limerick,53.72
1849,2023-04-30,Games,Limerick,84.76
1850,2023-04-30,Clothing,Limerick,47.7
1851,2023-04-30,Electronics,Dublin,95.36
1852,2023-04-30,Electronics,Dublin,76.41
1853,2023-04-30,Games,Galway,89.21
1854,2023-05-01,Books,Galway,19.54
1855,2023-05-01,Games,Galway,82.91
1856,2023-05-01,Books,Dublin,24.26
1857,2023-05-01,Clothing,Galway,22.23
1858,2023-05-01,Games,Dublin,67.96
1859,2023-05-01,Clothing,Dublin,52.0
1860,2023-05-02,Books,Cork,5.96
1861,2023-05-02,Clothing,Dublin,45.47
1862,2023-05-02,Books,Dublin,12.74
1863,2023-05-02,Clothing,Cork,10.15
1864,2023-05-02,Electronics,Galway,102.0
1865,2023-05-02,Clothing,Waterford,37.05
1866,2023-05-02,Games,Cork,48.85
1867,2023-05-02,Games,Waterford,65.2
1868,2023-05-03,Clothing,Dublin,41.23
1869,2023-05-03,Clothing,Dublin,46.78
1870,2023-05-03,Games,Limerick,25.01
1871,2023-05-03,Clothing,Waterford,51.9
1872,2023-05-03,Books,Limerick,13.2
1873,2023-05-03,Books,Dublin,9.88
1874,2023-05-03,Books,Limerick,13.19
1875,2023-05-03,Books,Dublin,18.77
1876,2023-05-03,Books,Galway,7.69
1877,2023-05-03,Books,Cork,18.42
1878,2023-05-04,Clothing,Cork,34.29
1879,2023-05-04,Books,Dublin,24.37
1880,2023-05-04,Games,Galway,64.58
1881,2023-05-04,Electronics,Dublin,94.93
1882,2023-05-04,Books,Limerick,19.1
1883,2023-05-04,Books,Galway,12.39
1884,2023-05-04,Games,Dublin,59.57
1885,2023-05-04,Games,Dublin,46.13
1886,2023-05-05,Clothing,Dublin,31.68
1887,2023-05-05,Clothing,Cork,43.88
1888,2023-05-05,Clothing,Dublin,38.14
1889,2023-05-05,Clothing,Galway,60.3
1890,2023-05-05,Clothing,Galway,44.71
1891,2023-05-05,Electronics,Cork,95.18
1892,2023-05-05,Games,Dublin,46.63
1893,2023-05-06,Books,Cork,21.46
1894,2023-05-06,Books,Dublin,5.66
1895,2023-05-06,Books,Dublin,5.71
1896,2023-05-06,Electronics,Waterford,72.23
1897,2023-05-06,Games,Galway,50.38
1898,2023-05-06,Electronics,Galway,60.23
1899,2023-05-07,Electronics,Galway,74.05
1900,2023-05-07,Electronics,Galway,100.29
1901,2023-05-07,Clothing,Cork,48.05
1902,2023-05-08,Books,Cork,7.65
1903,2023-05-08,Clothing,Galway,50.53
1904,2023-05-08,Clothing,Waterford,63.25
1905,2023-05-08,Clothing,Limerick,72.34
1906,2023-05-08,Books,Galway,15.89
1907,2023-05-08,Games,Galway,55.93
1908,2023-05-08,Clothing,Waterford,38.5
1909,2023-05-08,Games,Galway,84.07
1910,2023-05-08,Games,Galway,60.6
1911,2023-05-08,Games,Galway,31.19
1912,2023-05-08,Games,Dublin,66.94
1913,2023-05-09,Electronics,Dublin,80.8
1914,2023-05-09,Games,Galway,61.95
1915,2023-05-09,Games,Limerick,24.47
1916,2023-05-09,Clothing,Cork,38.29
1917,2023-05-09,Clothing,Limerick,76.69
1918,2023-05-09,Clothing,Cork,22.05
1919,2023-05-09,Clothing,Galway,43.57
1920,2023-05-09,Clothing,Cork,57.55
1921,2023-05-09,Electronics,Galway,86.5
1922,2023-05-09,Clothing,Dublin,56.24
1923,2023-05-09,Books,Cork,17.37
1924,2023-05-09,Clothing,Cork,30.81
1925,2023-05-10,Clothing,Dublin,28.15
1926,2023-05-10,Clothing,Limerick,43.06
1927,2023-05-10,Clothing,Limerick,13.11
1928,2023-05-10,Clothing,Galway,20.76
1929,2023-05-10,Books,Dublin,15.99
1930,2023-05-10,Books,Limerick,8.89
1931,2023-05-11,Games,Cork,44.97
1932,2023-05-11,Clothing,Limerick,21.73
1933,2023-05-11,Clothing,Limerick,58.79
1934,2023-05-11,Books,Cork,19.51
1935,2023-05-11,Clothing,Dublin,46.78
1936,2023-05-11,Books,Dublin,15.95
1937,2023-05-11,Books,Galway,12.33
1938,2023-05-11,Clothing,Cork,22.59
1939,2023-05-11,Clothing,Limerick,71.94
1940,2023-05-12,Games,Dublin,62.38
1941,2023-05-12,Games,Dublin,46.75
1942,2023-05-12,Books,Cork,17.23
1943,2023-05-12,Games,Galway,69.23
1944,2023-05-12,Electronics,Limerick,109.71
1945,2023-05-12,Clothing,Dublin,65.36
1946,2023-05-13,Games,Galway,64.88
1947,2023-05-13,Books,Dublin,10.88
1948,2023-05-13,Clothing,Dublin,41.23
1949,2023-05-13,Electronics,Waterford,97.65
1950,2023-05-13,Books,Waterford,14.6
1951,2023-05-13,Games,Cork,51.71
1952,2023-05-13,Electronics,Limerick,43.54
1953,2023-05-13,Clothing,Limerick,65.26
1954,2023-05-13,Clothing,Limerick,37.6
1955,2023-05-13,Electronics,Cork,115.92
1956,2023-05-14,Clothing,Galway,54.26
1957,2023-05-14,Books,Dublin,17.07
1958,2023-05-14,Clothing,Cork,70.72
1959,2023-05-14,Clothing,Cork,29.59
1960,2023-05-14,Clothing,Galway,81.67
1961,2023-05-14,Books,Galway,15.48
1962,2023-05-14,Clothing,Galway,12.05
1963,2023-05-14,Clothing,Dublin,29.35
1964,2023-05-14,Clothing,Dublin,41.84
1965,2023-05-15,Electronics,Galway,62.52
1966,2023-05-15,Games,Limerick,47.21
1967,2023-05-15,Clothing,Dublin,33.03
1968,2023-05-15,Clothing,Cork,29.22
1969,2023-05-15,Electronics,Galway,81.59
1970,2023-05-15,Books,Limerick,11.02
1971,2023-05-15,Electronics,Dublin,93.03
1972,2023-05-15,Books,Limerick,16.42
1973,2023-05-15,Clothing,Cork,37.95
1974,2023-05-16,Electronics,Galway,90.97
1975,2023-05-16,Games,Cork,56.18
1976,2023-05-16,Clothing,Waterford,48.55
1977,2023-05-16,Books,Galway,16.14
1978,2023-05-16,Clothing,Cork,68.13
1979,2023-05-16,Books,Limerick,23.6
1980,2023-05-16,Electronics,Galway,74.26
1981,2023-05-16,Books,Cork,9.67
1982,2023-05-16,Games,Galway,29.3
1983,2023-05-17,Clothing,Dublin,51.65
1984,2023-05-17,Games,Dublin,37.99
1985,2023-05-17,Clothing,Waterford,57.85
1986,2023-05-17,Electronics,Limerick,76.08
1987,2023-05-17,Clothing,Galway,18.39
1988,2023-05-17,Clothing,Dublin,13.96
1989,2023-05-17,Clothing,Galway,14.96
1990,2023-05-18,Electronics,Cork,83.73
1991,2023-05-18,Games,Galway,91.14
1992,2023-05-18,Clothing,Dublin,50.84
1993,2023-05-18,Books,Galway,15.64
1994,2023-05-18,Clothing,Cork,29.26
1995,2023-05-18,Books,Galway,13.31
1996,2023-05-19,Games,Cork,34.26
1997,2023-05-19,Clothing,Limerick,33.94
1998,2023-05-19,Electronics,Dublin,92.98
1999,2023-05-19,Games,Waterford,62.92
2000,2023-05-19,Games,Cork,42.78
2001,2023-05-20,Clothing,Dublin,49.77
2002,2023-05-20,Books,Limerick,14.63
2003,2023-05-20,Clothing,Galway,34.23
2004,2023-05-20,Clothing,Dublin,46.56
2005,2023-05-20,Electronics,Cork,82.36
2006,2023-05-20,Games,Waterford,51.67
2007,2023-05-20,Electronics,Galway,89.7
2008,2023-05-20,Books,Galway,20.25
2009,2023-05-20,Electronics,Waterford,88.81
2010,2023-05-20,Games,Galway,57.12
2011,2023-05-20,Books,Cork,9.88
2012,2023-05-21,Games,Galway,45.46
2013,2023-05-21,Books,Waterford,21.52
2014,2023-05-21,Games,Galway,77.18
2015,2023-05-21,Clothing,Cork,50.26
2016,2023-05-21,Clothing,Limerick,31.91
2017,2023-05-21,Games,Galway,33.91
2018,2023-05-21,Books,Galway,10.88
2019,2023-05-22,Clothing,Limerick,31.7
2020,2023-05-22,Electronics,Cork,95.53
2021,2023-05-22,Books,Waterford,11.41
2022,2023-05-22,Books,Dublin,9.86
2023,2023-05-22,Books,Cork,9.08
2024,2023-05-22,Books,Limerick,11.36
2025,2023-05-22,Games,Galway,8.44
2026,2023-05-22,Electronics,Limerick,67.34
2027,2023-05-22,Games,Limerick,30.39
2028,2023-05-22,Clothing,Limerick,34.86
2029,2023-05-23,Electronics,Limerick,114.38
2030,2023-05-23,Electronics,Limerick,101.73
2031,2023-05-23,Electronics,Dublin,93.23
2032,2023-05-23,Books,Cork,7.01
2033,2023-05-23,Books,Cork,12.41
2034,2023-05-23,Clothing,Dublin,49.57
2035,2023-05-24,Electronics,Galway,109.17
2036,2023-05-24,Clothing,Galway,5.0
2037,2023-05-24,Clothing,Cork,60.49
2038,2023-05-24,Games,Dublin,46.48
2039,2023-05-25,Clothing,Dublin,53.75
2040,2023-05-25,Books,Waterford,12.13
2041,2023-05-25,Books,Cork,14.71
2042,2023-05-25,Books,Waterford,8.96
2043,2023-05-25,Games,Galway,51.79
2044,2023-05-25,Clothing,Limerick,63.23
2045,2023-05-25,Clothing,Waterford,59.72
2046,2023-05-25,Books,Cork,19.15
2047,2023-05-25,Games,Galway,33.84
2048,2023-05-25,Clothing,Cork,36.35
2049,2023-05-25,Books,Dublin,12.06
2050,2023-05-25,Clothing,Dublin,45.18
2051,2023-05-26,Electronics,Cork,104.77
2052,2023-05-26,Clothing,Cork,22.24
2053,2023-05-26,Books,Cork,12.31
2054,2023-05-26,Games,Galway,68.62
2055,2023-05-26,Books,Cork,20.52
2056,2023-05-26,Clothing,Dublin,21.81
2057,2023-05-26,Games,Waterford,48.42
2058,2023-05-26,Clothing,Dublin,58.6
2059,2023-05-27,Clothing,Dublin,58.49
2060,2023-05-27,Books,Galway,13.16
2061,2023-05-27,Electronics,Cork,106.21
2062,2023-05-27,Books,Cork,16.85
2063,2023-05-27,Games,Limerick,30.8
2064,2023-05-27,Electronics,Cork,115.37
2065,2023-05-27,Electronics,Limerick,83.83
2066,2023-05-27,Games,Limerick,47.62
2067,2023-05-27,Games,Limerick,18.34
2068,2023-05-27,Books,Galway,12.51
2069,2023-05-27,Clothing,Waterford,29.26
2070,2023-05-27,Clothing,Dublin,13.29
2071,2023-05-27,Clothing,Dublin,46.53
2072,2023-05-27,Books,Cork,11.42
2073,2023-05-27,Books,Dublin,19.63
2074,2023-05-28,Books,Dublin,13.5
2075,2023-05-28,Electronics,Limerick,106.96
2076,2023-05-28,Clothing,Limerick,40.82
2077,2023-05-28,Clothing,Limerick,37.16
2078,2023-05-28,Books,Dublin,14.0
2079,2023-05-28,Books,Limerick,10.76
2080,2023-05-28,Books,Cork,12.51
2081,2023-05-28,Clothing,Galway,52.36
2082,2023-05-28,Books,Dublin,19.07
2083,2023-05-28,Clothing,Waterford,38.02
2084,2023-05-29,Books,Waterford,14.55
2085,2023-05-29,Books,Galway,8.15
2086,2023-05-29,Clothing,Galway,32.54
2087,2023-05-29,Games,Dublin,39.33
2088,2023-05-29,Books,Dublin,8.36
2089,2023-05-29,Electronics,Galway,107.91
2090,2023-05-29,Games,Dublin,45.94
2091,2023-05-29,Books,Limerick,14.38
2092,2023-05-30,Books,Dublin,18.89
2093,2023-05-30,Games,Limerick,31.58
2094,2023-05-30,Games,Waterford,63.65
2095,2023-05-30,Clothing,Limerick,6.02
2096,2023-05-30,Books,Cork,12.11
2097,2023-05-30,Clothing,Cork,9.82
2098,2023-05-30,Clothing,Limerick,58.51
2099,2023-05-30,Books,Cork,18.7
2100,2023-05-30,Clothing,Waterford,30.38
2101,2023-05-30,Electronics,Cork,90.08
2102,2023-05-31,Books,Galway,10.74
2103,2023-05-31,Books,Dublin,17.06
2104,2023-05-31,Books,Cork,18.87
2105,2023-05-31,Clothing,Galway,30.84
2106,2023-05-31,Games,Cork,57.72
2107,2023-05-31,Books,Limerick,10.72
2108,2023-05-31,Clothing,Limerick,35.07
2109,2023-05-31,Clothing,Dublin,43.29
2110,2023-05-31,Clothing,Waterford,51.48
2111,2023-05-31,Books,Limerick,11.7
2112,2023-05-31,Books,Cork,14.46
2113,2023-06-01,Clothing,Dublin,46.78
2114,2023-06-01,Clothing,Galway,51.57
2115,2023-06-01,Electronics,Galway,111.05
2116,2023-06-01,Electronics,Dublin,87.55
2117,2023-06-01,Books,Dublin,24.66
2118,2023-06-02,Books,Limerick,11.03
2119,2023-06-02,Clothing,Limerick,52.78
2120,2023-06-02,Clothing,Limerick,64.14
2121,2023-06-02,Games,Galway,87.32
2122,2023-06-02,Books,Galway,14.49
2123,2023-06-02,Books,Cork,9.76
2124,2023-06-02,Books,Galway,7.41
2125,2023-06-03,Electronics,Cork,83.66
2126,2023-06-03,Books,Waterford,5.85
2127,2023-06-03,Clothing,Dublin,28.29
2128,2023-06-03,Clothing,Dublin,12.8
2129,2023-06-03,Clothing,Galway,45.12
2130,2023-06-03,Games,Dublin,72.35
2131,2023-06-03,Games,Galway,46.94
2132,2023-06-03,Books,Dublin,22.32
2133,2023-06-04,Clothing,Cork,34.97
2134,2023-06-04,Books,Dublin,18.22
2135,2023-06-04,Clothing,Cork,25.76
2136,2023-06-05,Books,Cork,16.2
2137,2023-06-05,Books,Galway,19.11
2138,2023-06-05,Clothing,Dublin,45.41
2139,2023-06-05,Books,Cork,20.29
2140,2023-06-05,Electronics,Cork,92.58
2141,2023-06-05,Clothing,Galway,41.55
2142,2023-06-05,Books,Cork,15.93
2143,2023-06-05,Clothing,Dublin,58.43
2144,2023-06-05,Electronics,Cork,96.12
2145,2023-06-05,Games,Galway,59.66
2146,2023-06-06,Clothing,Dublin,43.34
2147,2023-06-06,Clothing,Dublin,57.97
2148,2023-06-06,Clothing,Dublin,4.9
2149,2023-06-06,Books,Waterford,11.91
2150,2023-06-06,Clothing,Cork,40.95
2151,2023-06-06,Clothing,Dublin,42.22
2152,2023-06-06,Clothing,Cork,17.87
2153,2023-06-06,Games,Galway,81.43
2154,2023-06-07,Clothing,Limerick,42.91
2155,2023-06-07,Games,Cork,39.3
2156,2023-06-07,Electronics,Galway,111.26
2157,2023-06-07,Clothing,Cork,54.52
2158,2023-06-07,Games,Cork,20.5
2159,2023-06-07,Electronics,Dublin,57.13
2160,2023-06-08,Clothing,Waterford,26.99
2161,2023-06-08,Clothing,Waterford,53.17
2162,2023-06-08,Books,Limerick,19.21
2163,2023-06-08,Clothing,Waterford,45.29
2164,2023-06-08,Books,Dublin,19.21
2165,2023-06-08,Games,Galway,46.25
2166,2023-06-08,Books,Cork,21.07
2167,2023-06-08,Clothing,Cork,53.06
2168,2023-06-08,Games,Limerick,31.85
2169,2023-06-08,Clothing,Cork,39.2
2170,2023-06-09,Books,Cork,15.44
2171,2023-06-09,Books,Galway,19.34
2172,2023-06-09,Electronics,Dublin,75.82
2173,2023-06-09,Books,Galway,14.67
2174,2023-06-09,Books,Dublin,17.92
2175,2023-06-09,Games,Dublin,40.3
2176,2023-06-09,Books,Waterford,19.71
2177,2023-06-09,Clothing,Galway,51.8
2178,2023-06-09,Books,Galway,12.17
2179,2023-06-09,Electronics,Galway,89.72
2180,2023-06-10,Games,Dublin,54.26
2181,2023-06-10,Games,Waterford,49.62
2182,2023-06-10,Clothing,Dublin,23.94
2183,2023-06-10,Clothing,Cork,28.48
2184,2023-06-10,Clothing,Galway,66.74
2185,2023-06-10,Clothing,Limerick,33.57
2186,2023-06-10,Games,Dublin,60.89
2187,2023-06-10,Books,Galway,12.46
2188,2023-06-10,Clothing,Dublin,10.65
2189,2023-06-11,Books,Cork,25.37
2190,2023-06-11,Clothing,Dublin,27.38
2191,2023-06-11,Clothing,Galway,41.37
2192,2023-06-11,Clothing,Dublin,27.0
2193,2023-06-11,Games,Cork,41.47
2194,2023-06-11,Clothing,Waterford,38.37
2195,2023-06-11,Books,Waterford,12.63
2196,2023-06-11,Books,Limerick,17.32
2197,2023-06-12,Games,Limerick,84.2
2198,2023-06-12,Books,Cork,13.25
2199,2023-06-12,Clothing,Dublin,58.54
2200,2023-06-12,Books,Dublin,11.78
2201,2023-06-12,Books,Galway,17.06
2202,2023-06-13,Clothing,Dublin,31.01
2203,2023-06-13,Books,Limerick,14.79
2204,2023-06-13,Electronics,Galway,89.08
2205,2023-06-13,Clothing,Limerick,59.37
2206,2023-06-13,Clothing,Galway,50.38
2207,2023-06-13,Games,Galway,59.66
2208,2023-06-13,Electronics,Waterford,85.66
2209,2023-06-13,Games,Galway,67.78
2210,2023-06-13,Games,Limerick,68.24
2211,2023-06-14,Clothing,Dublin,42.97
2212,2023-06-14,Electronics,Dublin,81.81
2213,2023-06-14,Clothing,Galway,43.84
2214,2023-06-14,Electronics,Waterford,69.14
2215,2023-06-14,Clothing,Dublin,56.08
2216,2023-06-14,Clothing,Limerick,10.61
2217,2023-06-14,Books,Galway,20.97
2218,2023-06-14,Electronics,Cork,76.53
2219,2023-06-14,Clothing,Waterford,30.24
2220,2023-06-14,Electronics,Cork,83.32
2221,2023-06-14,Games,Cork,63.81
2222,2023-06-14,Electronics,Cork,82.48
2223,2023-06-15,Books,Galway,19.44
2224,2023-06-15,Clothing,Cork,56.66
2225,2023-06-15,Clothing,Dublin,54.77
2226,2023-06-15,Books,Galway,10.09
2227,2023-06-15,Clothing,Cork,59.59
2228,2023-06-15,Electronics,Cork,81.57
2229,2023-06-15,Books,Dublin,25.81
2230,2023-06-15,Clothing,Waterford,33.61
2231,2023-06-15,Books,Dublin,3.83
2232,2023-06-16,Clothing,Galway,55.61
2233,2023-06-16,Clothing,Dublin,36.66
2234,2023-06-16,Books,Galway,9.5
2235,2023-06-16,Electronics,Galway,74.71
2236,2023-06-16,Electronics,Dublin,115.26
2237,2023-06-16,Clothing,Cork,37.16
2238,2023-06-16,Books,Cork,13.18
